14205;1576839
14260;1453117
14260;1453130
14416;420060
14481;23788
14513;598452
14592;1616518
14667;803701
14688;1419546
14698;1608049
14730;15173
14730;1644431
14755;1608902
14826;831638
14861;596559
14873;15728
14905;20503
14926;1636632
14937;1618635
14959;605782
15019;24759
15019;27312
15019;32883
15019;33331
15019;36820
15019;42382
15019;49435
15019;75586
15019;90440
15019;96442
15019;110815
15019;115844
15019;121327
15019;122817
15019;169461
15019;277978
15047;1618972
15100;1685128
15132;114178
15132;834028
15173;1644431
15331;608435
15358;829361
15368;829455
15434;1547711
15485;20221
15512;830548
15541;599356
15584;15585
15659;828407
15797;1641056
15833;30827
15881;595018
15926;1616884
15941;1624198
15950;122764
16058;17773
16166;594836
16174;1565124
16229;1581434
16324;859835
16351;782949
16351;1586538
16377;422853
16538;437077
16701;423281
16711;894075
16736;2122785
16737;1641467
16749;801609
16768;17188
16768;38308
16775;1626383
16794;1438916
16878;780331
16887;882543
16907;1629349
16964;360697
17008;1665488
17035;1520855
17039;810230
17039;1629930
17039;1636420
17060;866924
17069;20512
17098;423720
17142;1596274
17157;727807
17158;1596306
17188;38308
17299;2127967
17407;858490
17483;903370
17655;1614589
17820;19943
17905;23248
17972;18875
18079;24505
18079;1643931
18085;422817
18085;901934
18085;2086946
18085;2101348
18091;1564343
18113;1683643
18123;296697
18341;606841
18367;28394
18392;599574
18581;19009
18625;1631483
18697;1622830
18728;1644767
18761;23680
18808;40105
18808;622616
18948;18949
19082;23502
19134;1659259
19275;19675
19295;1457995
19311;19339
19316;1643534
19316;1656860
19411;907265
19430;1685560
19486;866472
19596;2123321
19679;22149
19680;25026
19721;1581726
19721;1679395
19737;593099
19779;435789
20054;20875
20063;608075
20065;606040
20068;612425
20163;794012
20215;2049213
20220;1619194
20245;426750
20245;829795
20245;1611661
20276;871449
20341;877396
20408;902530
20408;911646
20481;606388
20486;613888
20501;609418
20507;26999
20544;1627997
20567;1581768
20609;22189
20609;22908
20782;2129257
20818;362207
20866;816047
20881;603985
20885;614395
20887;618776
20887;644260
20905;21689
20982;604143
21157;152167
21265;832167
21391;23559
21391;899037
21391;932519
21391;1650290
21410;899425
21450;865652
21450;1648384
21482;297176
21508;290586
21508;871540
21555;26923
21612;27986
21647;872169
21757;150022
21795;910900
21798;38311
21810;620572
21850;363740
21850;873969
21904;430167
21905;418135
21935;1664428
21964;605063
22038;904653
22066;31975
22124;430373
22126;605291
22189;22908
22207;791710
22207;803263
22207;1592561
22208;605837
22215;831679
22218;812740
22218;1614763
22333;909121
22338;1456042
22368;364041
22378;294921
22378;2127732
22399;602401
22399;603509
22428;601682
22435;609771
22450;22780
22464;1714879
22464;1750507
22539;1659001
22588;600596
22596;293500
22611;854049
22611;1614373
22630;364196
22804;1690261
22806;1453591
22806;1462004
22814;610785
22847;27572
22869;606174
22970;364400
23103;606397
23108;36253
23108;628978
23108;633128
23112;604394
23213;1663385
23247;145995
23256;118680
23256;1412600
23260;779338
23364;364618
23397;610566
23397;2123591
23406;297981
23439;26665
23450;602469
23465;613401
23466;885993
23559;899037
23559;932519
23559;1650290
23684;1680231
23716;601563
23718;24609
23742;611599
23742;615947
23746;606430
23751;611992
23800;1454825
23837;1454849
23837;1652434
23882;148437
23892;930776
23983;292493
23986;27372
24032;27508
24059;617201
24059;617202
24154;25092
24218;892550
24244;612784
24259;1704097
24303;1460849
24315;607633
24322;610735
24326;625426
24326;642959
24444;608279
24460;24461
24481;422906
24481;1626938
24481;1670281
24489;590198
24489;600098
24505;1643931
24521;757768
24554;867557
24662;620040
24731;861883
24751;963026
24759;27312
24759;32883
24759;33331
24759;36820
24759;42382
24759;49435
24759;75586
24759;90440
24759;96442
24759;110815
24759;115844
24759;121327
24759;122817
24759;169461
24759;277978
24779;25646
24779;27650
24789;1637142
24902;363130
24937;31320
24960;966592
24960;1690215
24976;1458699
25115;27387
25193;1676500
25206;1449740
25214;621244
25237;609318
25237;610710
25238;159860
25239;613608
25242;614802
25246;368136
25252;603206
25252;606034
25252;610239
25254;609819
25254;611525
25275;611580
25292;609460
25315;29870
25422;1523434
25440;1681982
25515;614561
25605;1604862
25646;27650
25683;904336
25692;27147
25763;610134
25797;1718169
25815;603650
25815;614842
25828;610305
25839;1643197
26028;618418
26061;28276
26063;612346
26063;612817
26100;613429
26326;1662267
26329;1684140
26373;613299
26377;28012
26433;613040
26496;910509
26519;2124080
26557;1655130
26604;937334
26660;41965
26662;33603
26675;911869
26686;27526
26699;616740
26706;634567
26737;1667235
26808;602492
26808;602851
26817;362760
26817;1645879
26817;1648133
26834;894280
26960;611978
26967;617092
26981;29609
26995;923415
27050;28133
27100;29951
27102;1525435
27150;1454963
27169;1615457
27170;612779
27193;163383
27199;611011
27215;880397
27215;918683
27300;1003811
27312;32883
27312;33331
27312;36820
27312;42382
27312;49435
27312;75586
27312;90440
27312;96442
27312;110815
27312;115844
27312;121327
27312;122817
27312;169461
27312;277978
27541;1675118
27547;1649847
27571;919115
27675;884597
27758;613334
27759;616091
27759;629421
27759;630831
27761;604403
27780;619271
27780;637627
27800;907771
27848;613110
27980;1695236
28019;614228
28019;618153
28063;1714930
28067;1461345
28076;38752
28259;1723801
28291;631314
28294;611923
28308;615173
28310;1711269
28317;1463822
28333;948021
28339;633746
28349;612515
28353;613877
28353;614829
28356;33303
28357;609916
28471;421517
28474;606681
28485;614559
28531;289692
28539;440461
28539;926790
28585;450238
28603;616612
28603;925150
28606;604398
28609;941727
28739;367368
28761;32426
28761;35904
28780;444626
28794;955316
28825;1666597
28825;1696823
28825;1702100
28825;1709040
28848;1698809
28851;1761171
28886;31891
28886;614253
28892;626113
28894;30691
28894;1699150
28905;1680797
28907;615224
28978;929920
29001;32025
29002;615396
29061;871700
29118;1717403
29123;1757584
29147;29439
29152;32519
29157;968260
29166;1644401
29166;1658348
29184;916625
29189;630771
29206;622541
29217;430807
29217;448750
29217;457489
29217;463199
29217;1460245
29233;615719
29245;931802
29260;1702969
29299;614936
29302;932220
29443;1766040
29461;619698
29471;1700991
29472;941791
29489;622827
29543;608976
29543;614886
29551;620944
29561;1703069
29572;1799057
29601;616385
29601;622824
29627;296690
29656;611809
29678;618467
29727;32510
29736;620041
29738;30052
29795;1714760
29808;31050
29871;1709999
29889;1449425
29889;1704880
29913;33069
30051;613304
30073;1825644
30076;617564
30077;624134
30079;608889
30100;611928
30119;620391
30125;612438
30212;616842
30237;618905
30260;479075
30260;1948134
30345;32890
30371;935696
30374;611021
30388;637225
30409;628928
30418;629440
30427;1702864
30427;1716467
30432;615762
30432;623528
30432;993390
30457;940149
30476;923558
30505;875766
30550;42619
30553;934650
30628;981961
30650;1712778
30655;1747616
30686;1464285
30691;1699150
30694;618600
30696;32582
30698;37418
30698;624868
30698;633522
30699;616133
30707;610187
30737;1711468
30741;624865
30741;981970
30745;35044
30795;169294
30811;942440
30832;618348
30836;32060
30859;181651
30885;974145
30896;911380
30918;1743538
30957;616514
30957;618503
30963;33509
31145;34770
31148;944595
31174;40564
31192;623399
31297;39820
31297;640318
31297;974843
31297;1750100
31318;47646
31333;946001
31341;1461118
31344;636127
31366;626794
31371;618612
31378;1654242
31378;1692270
31414;442771
31504;957272
31534;1689787
31537;36311
31550;1717630
31585;985843
31596;35633
31611;33906
31623;626191
31626;33596
31627;687153
31627;1977334
31709;1687987
31748;959295
31748;969667
31756;1842737
31758;1461009
31825;1788062
31825;1788254
31891;614253
31904;49939
31906;1693814
31928;34261
32028;1463447
32048;950748
32070;921787
32070;1715195
32201;997411
32298;33971
32298;623710
32298;626764
32308;48649
32343;938272
32416;619478
32426;35904
32529;626677
32556;632117
32564;35290
32611;954169
32619;626433
32622;927503
32638;614655
32675;954531
32762;955072
32764;874684
32795;955427
32797;1720645
32823;1466664
32846;625916
32883;33331
32883;36820
32883;42382
32883;49435
32883;75586
32883;90440
32883;96442
32883;110815
32883;115844
32883;121327
32883;122817
32883;169461
32883;277978
32888;949855
32888;1717939
32915;1008159
32915;1783619
32921;1462187
32938;621909
32970;1042559
32970;1727068
32970;1767416
33056;633226
33061;1468048
33073;617183
33083;388995
33083;1218747
33090;622237
33149;34182
33160;641770
33161;43959
33161;61367
33182;38469
33210;610228
33253;39475
33253;59537
33313;33314
33326;1726947
33331;36820
33331;42382
33331;49435
33331;75586
33331;90440
33331;96442
33331;110815
33331;115844
33331;121327
33331;122817
33331;169461
33331;277978
33338;622666
33430;176531
33486;622302
33500;1726170
33529;632735
33531;632706
33539;1724604
33539;1745753
33555;40279
33562;41170
33562;962056
33578;47651
33578;644479
33582;627282
33599;623066
33604;609293
33648;609338
33648;625609
33649;35764
33668;950426
33668;1708354
33674;960828
33737;1732293
33825;35242
33825;37488
33825;41147
33831;617483
33851;36343
33853;1753632
33860;635372
33864;1462822
33880;34912
33888;38009
33893;1800339
33919;623600
33921;1007952
33921;1010844
33966;629476
33966;637206
33971;623710
33971;626764
33982;623738
33994;37714
33994;55767
33994;1468609
34053;603730
34089;109355
34089;116142
34089;2058326
34135;1729082
34165;1697112
34177;39283
34201;620148
34231;912011
34250;1735275
34311;39102
34330;1463143
34330;1712675
34335;1774160
34354;369274
34359;34360
34375;1001479
34381;39178
34381;96056
34381;106172
34381;441008
34418;638389
34437;1463200
34519;1729573
34519;1747489
34533;1018955
34564;627331
34564;1724734
34578;939837
34580;1733377
34606;1693337
34619;615733
34648;1462676
34652;36127
34660;966862
34700;993765
34732;625122
34779;65686
34779;114992
34779;123046
34779;809757
34779;1212018
34779;1421595
34779;1431109
34779;1508559
34804;967770
34807;917583
34816;967848
34816;1669865
34821;298639
34850;1138103
34872;1783121
34881;1751953
34922;990896
34934;37579
34934;1022324
34934;1778999
34956;297776
34968;180556
34968;1740498
34975;623609
34983;968626
34985;45841
34985;636461
34994;1463345
35050;633653
35072;633074
35242;37488
35242;41147
35250;970312
35250;1053485
35250;1696921
35266;41237
35270;39842
35277;966341
35277;970491
35277;1527011
35277;1734921
35298;966452
35298;1039021
35302;1766411
35305;633603
35324;1728266
35343;970740
35498;618308
35589;636840
35609;447400
35719;42494
35720;931672
35720;1035899
35720;1073555
35721;613860
35855;37403
35922;974375
35922;1732734
35923;665944
35940;45621
35948;38337
35984;38846
35984;43267
36022;1750125
36022;1764392
36031;1464822
36032;666078
36036;37197
36042;40467
36047;36048
36051;51837
36074;610655
36078;1461979
36126;37189
36126;40913
36126;466777
36126;1051423
36126;1742609
36158;665602
36225;39492
36228;41047
36253;628978
36253;633128
36295;910825
36306;1464508
36306;1739789
36329;450839
36329;1729416
36344;37945
36389;42293
36391;1466971
36391;1757838
36403;1463574
36406;1047673
36417;629143
36444;1005651
36446;1003078
36453;36844
36481;1469171
36510;1462680
36563;39543
36568;608457
36581;628212
36638;978136
36663;972011
36663;978396
36675;446897
36678;40636
36716;448587
36745;1734855
36746;1740369
36761;182456
36761;1799253
36814;1758347
36820;42382
36820;49435
36820;75586
36820;90440
36820;96442
36820;110815
36820;115844
36820;121327
36820;122817
36820;169461
36820;277978
36887;613371
36910;1746435
36926;669335
36965;1675334
37031;38266
37066;980540
37092;1705587
37102;1461486
37103;448990
37103;463763
37103;980943
37157;454138
37157;521133
37157;1759991
37157;1798207
37157;1937719
37186;627254
37186;632021
37189;40913
37189;466777
37189;1051423
37189;1742609
37218;56051
37223;42904
37244;64357
37244;1697279
37244;1716131
37245;38101
37245;50551
37257;629385
37290;631573
37349;49276
37352;449261
37355;1703128
37374;627670
37380;629670
37386;38692
37406;613277
37406;630461
37418;624868
37418;633522
37488;41147
37507;634023
37507;635482
37541;41714
37555;628515
37574;1015368
37579;1022324
37579;1778999
37605;41864
37635;654147
37646;634205
37714;55767
37714;1468609
37795;42050
37839;44242
37893;1009326
37929;929132
37929;1685386
37930;46823
37940;654716
37967;1736644
37967;1746013
37990;38056
38007;45177
38045;1069966
38101;50551
38102;618657
38109;920908
38111;639208
38154;41428
38181;1690465
38278;1132044
38279;617838
38279;624489
38320;987634
38341;1766513
38390;621161
38415;634083
38467;653116
38508;2140310
38521;57989
38534;1796109
38541;657134
38576;45391
38617;967061
38691;629676
38696;649739
38803;42722
38803;654569
38810;631934
38818;1749525
38839;39928
38839;659792
38846;43267
38855;616079
38871;38872
38874;66526
38874;73689
38881;1691927
38881;1706121
38886;633379
38886;995290
38886;1059675
38891;48479
38895;643606
38900;612850
38908;979168
38919;39344
38920;654695
38962;43018
38962;642863
38983;1464603
38983;1464862
38983;1465932
39035;67571
39070;635203
39142;639934
39142;1011762
39154;629731
39160;978140
39177;1702283
39178;96056
39178;106172
39178;441008
39227;1770234
39252;1753536
39258;1811016
39270;992689
39275;56329
39280;214683
39311;527729
39311;1038324
39354;1762381
39364;64037
39368;626045
39420;42939
39437;1711380
39475;59537
39502;993586
39563;41006
39567;616686
39602;39603
39615;45444
39620;946444
39692;478611
39692;1755173
39717;62197
39751;1466117
39756;53920
39759;40226
39784;1757863
39801;299400
39811;637897
39820;640318
39820;974843
39820;1750100
39835;1469093
39848;652924
39855;606819
39864;644666
39874;40813
39928;659792
39960;1723360
39975;638922
39994;612466
39994;613378
40011;627495
40022;982130
40022;1752677
40105;622616
40220;52093
40235;646302
40242;647313
40278;1038444
40300;1724782
40345;968599
40351;185703
40351;1726508
40358;43947
40368;61872
40368;1056931
40384;61911
40384;1133527
40390;1769068
40526;621915
40554;52814
40554;982170
40714;1755680
40725;976669
40727;1467284
40732;1751770
40760;300010
40793;637854
40797;371102
40874;638757
40886;623685
40899;40900
40913;466777
40913;1051423
40913;1742609
40922;53343
40961;1804097
40981;1699484
41026;1739294
41108;1460984
41170;962056
41178;1797449
41182;453512
41236;647187
41266;1762222
41280;1473523
41290;44052
41290;638639
41325;1117229
41326;635660
41340;625413
41419;188525
41435;1013793
41440;642220
41440;646604
41464;635920
41465;1686648
41483;1467734
41559;645949
41559;661073
41559;663831
41580;58979
41603;627612
41650;45543
41687;639380
41744;1742362
41744;1773044
41764;629926
41787;54543
41791;1000213
41791;1021084
41791;1530103
41791;1737822
41791;1786814
41834;52567
41868;60511
41874;1090325
41884;638605
41927;652124
41931;1467673
41932;641373
41948;636566
42020;50540
42064;42118
42064;630468
42064;634551
42118;630468
42118;634551
42146;629799
42146;980857
42148;304276
42158;1007232
42168;1765979
42192;974653
42235;63149
42236;653815
42354;82233
42354;512466
42364;43948
42380;74550
42382;49435
42382;75586
42382;90440
42382;96442
42382;110815
42382;115844
42382;121327
42382;122817
42382;169461
42382;277978
42419;610639
42467;653279
42495;975407
42544;1074372
42559;655367
42600;637571
42649;638459
42719;1770385
42722;654569
42743;1816330
42743;1942262
42798;1785094
42813;74225
42846;57701
42869;1814572
42896;455477
42912;651126
42915;1726481
42926;630028
42940;57929
42943;52079
42947;637963
42957;1736424
42961;614681
42962;925230
43018;642863
43028;657102
43038;87973
43053;204884
43054;674138
43076;191491
43077;1735358
43085;1875037
43125;635310
43126;644202
43154;458503
43161;632391
43233;71904
43233;1825169
43241;48795
43241;1837033
43260;455952
43284;46262
43344;66740
43377;191940
43458;2136630
43464;44047
43472;667305
43515;653515
43535;1054570
43535;1143813
43539;229026
43542;638900
43547;1158405
43557;627420
43578;58879
43606;657229
43608;635996
43717;1772426
43723;66879
43797;1043966
43857;1020994
43872;979347
43924;76865
43945;648125
43945;1805963
43959;61367
43981;639514
44003;370235
44003;630633
44052;638639
44078;1466495
44089;200833
44089;1737106
44123;54214
44145;936109
44155;1464660
44166;49193
44181;639825
44259;59804
44282;49314
44301;989766
44333;44334
44354;52182
44354;56068
44354;70973
44360;2141994
44390;60767
44404;1775126
44423;642641
44427;46252
44456;59960
44471;50158
44501;68169
44505;51063
44505;58463
44529;45741
44569;634804
44574;46414
44588;652928
44601;1828554
44614;311925
44615;66395
44668;667398
44689;640424
44722;661686
44722;693755
44760;641316
44774;636680
44779;640627
44836;644204
44852;1479923
44856;49285
44856;647793
44863;58995
44884;368674
44888;662021
44888;1754709
44888;1776783
44894;640793
44934;1055818
44934;1802260
44934;1856772
44934;1878304
44954;66947
44992;1010094
45035;48804
45062;1831015
45096;462930
45138;646256
45187;1888822
45241;1528880
45263;1032893
45264;1032903
45355;626095
45364;1767322
45390;1140580
45407;1841131
45428;641599
45490;641690
45500;632193
45588;1830329
45593;46225
45602;650772
45690;50873
45708;1724813
45708;1768773
45708;1775512
45717;1766451
45724;676383
45730;1023938
45737;641891
45745;1771087
45780;47028
45788;1083208
45792;2142695
45825;1016101
45828;1766888
45841;636461
45861;1100646
45862;619753
45872;53248
45872;72256
45881;47139
45881;1028291
45949;619078
45949;628550
45978;46625
45978;1771759
46004;642318
46022;49875
46032;654454
46043;1781472
46061;623299
46099;615131
46148;55878
46276;1819881
46287;59971
46294;60139
46294;71977
46323;73017
46328;1751971
46333;58205
46353;634131
46368;1729959
46383;87296
46400;76660
46416;1839467
46472;1729941
46492;52542
46502;632087
46508;84504
46508;1198538
46517;1814850
46555;58720
46571;635014
46595;1868419
46625;1771759
46632;1478415
46633;1479901
46637;1783708
46692;670359
46742;1467477
46809;1078787
46853;1779910
46883;655629
46884;1043101
46884;1063361
46894;452369
46894;999678
46935;976847
46944;670693
46946;657110
46947;181788
46966;1731641
46966;1877097
46968;667123
46968;676358
46968;1026711
46986;670014
46986;1012905
46995;1825176
46998;64871
46999;1755975
47076;646351
47076;1077036
47077;643607
47092;1808884
47093;59385
47133;51384
47139;1028291
47149;643789
47205;660665
47205;668353
47236;632690
47242;646611
47274;648521
47315;626213
47335;647719
47382;452912
47382;480861
47382;1759468
47382;1773813
47431;1934408
47436;625217
47460;66922
47482;59223
47546;48799
47546;60083
47546;80675
47573;50125
47614;49527
47640;983680
47651;644479
47722;1923672
47723;64035
47746;1013386
47790;662858
47795;53937
47800;1093775
47800;1852835
47824;644715
47824;644717
47829;1076755
47849;50457
47935;50542
47935;1467133
47964;50574
47982;1786394
48020;627681
48037;1786607
48115;1839044
48134;1821634
48143;648876
48170;657421
48224;369560
48238;1785141
48281;52250
48292;1811357
48301;1044554
48339;48341
48361;1468471
48369;628516
48383;668193
48411;977165
48415;1861594
48430;687496
48445;639620
48469;57193
48473;1780628
48497;1005578
48500;183148
48500;1738632
48500;1806722
48500;1806723
48515;197919
48626;645951
48627;645948
48683;646037
48727;49405
48747;1037736
48764;1792166
48778;999977
48795;1837033
48796;311752
48796;468101
48799;60083
48799;80675
48808;638570
48862;211212
48892;78307
48896;1773244
48905;662273
48921;666218
48946;64951
48954;58658
48954;1057117
48972;1207329
48986;1108056
49000;1762458
49000;1775387
49007;656707
49007;1846621
49023;642010
49038;1889117
49073;1740497
49092;1467388
49099;69816
49099;75412
49116;1788194
49118;1742564
49118;1781175
49148;955821
49148;1014147
49154;302836
49285;647793
49290;662948
49342;52890
49379;664948
49386;1031629
49386;1784533
49388;1782159
49435;75586
49435;90440
49435;96442
49435;110815
49435;115844
49435;121327
49435;122817
49435;169461
49435;277978
49438;84028
49439;1794832
49449;473166
49454;1772993
49480;70503
49502;73558
49541;71290
49662;627228
49662;630044
49662;647249
49662;670534
49678;1090423
49697;50360
49743;642980
49747;317550
49862;1478440
49901;998228
49901;1058074
49903;647734
49903;657331
49941;1771548
49971;72543
50002;647876
50030;1872569
50032;59180
50032;70091
50069;67972
50069;84891
50079;1855029
50086;55215
50096;646130
50108;1056606
50144;1894390
50161;460203
50172;1805592
50191;51654
50219;78149
50239;1111063
50279;1831501
50292;1780657
50336;1044859
50337;1770712
50354;1820316
50428;661764
50437;955975
50488;642219
50489;50595
50490;57274
50490;99787
50497;651280
50524;647590
50542;1467133
50563;640657
50585;659130
50587;65975
50593;71629
50604;69242
50637;1473061
50655;1770099
50669;634651
50669;645062
50684;648780
50725;62932
50738;1113187
50776;59277
50786;1213637
50813;62242
50816;1875975
50850;1757849
50871;62595
50898;1800399
50899;1013007
50915;1805684
50943;59246
50948;66253
50993;50995
51015;1044577
51015;1768637
51037;1027109
51056;57018
51063;58463
51081;1846646
51165;661573
51176;1769425
51186;626749
51247;643124
51271;641476
51302;1119415
51308;650517
51361;1801860
51413;1001716
51413;1802050
51441;1031565
51441;1049699
51485;665897
51508;65464
51508;68774
51508;1805230
51510;1043918
51555;52275
51582;1777806
51590;66564
51595;1792475
51604;53713
51615;1150520
51659;381455
51659;1851977
51659;1863110
51659;1888369
51671;52335
51720;1117566
51767;1817024
51831;1530124
51867;467651
51868;1726840
51873;170327
51905;52642
51924;69002
51927;630763
51941;66730
51953;524849
51997;1781279
51998;1826509
52048;62907
52051;673322
52051;673323
52051;678627
52051;699613
52059;1052173
52074;1826737
52083;69232
52085;675998
52085;1818216
52182;56068
52182;70973
52199;54408
52199;1824548
52284;1698801
52284;1777403
52296;1777793
52296;1808379
52310;1110002
52378;1026769
52378;1096220
52425;666181
52451;1484084
52462;56222
52470;640102
52517;374440
52517;375573
52607;373201
52616;651166
52620;1161138
52634;1045200
52654;71321
52655;61923
52672;651269
52737;373463
52757;643110
52778;633756
52783;1067820
52784;1064582
52789;635259
52814;982170
52897;1888929
52928;496964
52948;58337
52958;658418
53030;57866
53034;1040973
53072;1775291
53090;1833973
53113;59301
53118;679774
53149;382030
53167;1773626
53167;1941098
53202;68210
53211;671034
53211;690552
53211;1260543
53248;72256
53265;61175
53314;640392
53314;669292
53317;1057604
53417;374736
53471;1119870
53482;69264
53512;69268
53542;682301
53585;481083
53597;1467241
53633;1773074
53714;638596
53721;1836846
53728;56077
53735;511041
53748;1059743
53772;1089810
53772;1816731
53812;1035405
53819;670834
53828;1905224
53835;1906344
53837;651135
53845;1757711
53845;1867642
53854;674560
53884;72685
53914;1773334
53914;1775602
53922;972982
53962;1468236
54041;628521
54042;1773584
54050;67645
54064;1820167
54094;694367
54094;1118708
54094;1909847
54094;2002109
54111;678237
54135;55679
54146;1479959
54147;202400
54147;1013971
54147;1067576
54158;648520
54187;70757
54221;661930
54221;680321
54234;638445
54234;655330
54260;81036
54403;79750
54408;1824548
54503;71015
54580;1884626
54598;64758
54599;58461
54638;1780188
54688;641939
54697;1877164
54715;526722
54715;1060153
54749;1846704
54756;1814374
54796;682515
54813;1861810
54813;1867621
54814;1111897
54853;632169
54855;54857
54870;54871
54876;65824
54897;677437
54913;57289
54913;1475186
54956;470725
55038;1011738
55042;1868619
55129;55902
55137;1075233
55166;1816071
55211;1789573
55223;1782535
55241;55242
55245;1792198
55264;1857708
55264;1911841
55272;1029075
55303;1729852
55328;379498
55364;1173870
55418;70441
55441;1814271
55460;1837207
55463;654797
55493;209812
55493;1473307
55493;1864606
55501;70572
55527;66020
55552;1146409
55560;519982
55560;1972534
55574;1764426
55584;1008136
55589;1855762
55601;1481394
55610;1129308
55621;65842
55621;375395
55645;1164762
55654;1780974
55654;1795926
55742;91307
55742;95488
55742;96122
55744;90004
55744;1051679
55744;1185223
55754;664663
55767;1468609
55824;1068009
55838;1754705
55877;1922065
55881;1818461
55883;1068520
55915;1827388
55924;665884
55966;319762
55978;73137
55978;1821748
56049;232377
56049;1797636
56050;1495923
56053;512274
56063;491086
56068;70973
56100;1066144
56112;1093150
56119;1813617
56136;1825127
56144;1180397
56182;1942788
56187;1847488
56225;637134
56243;1819760
56255;637158
56258;91113
56258;2034480
56278;1879980
56302;1777883
56306;69787
56308;91661
56332;70568
56356;314718
56402;1755479
56426;1093923
56435;710132
56435;1880751
56435;1983324
56443;1840824
56462;1476582
56475;65923
56480;676024
56490;643044
56519;69176
56532;656216
56592;1151846
56630;450207
56630;648745
56644;647733
56718;63019
56786;1947425
56792;1854595
56809;992538
56827;57643
56847;63085
56866;1786723
56874;75228
56874;1828188
56897;970275
56911;1483533
56928;1849197
56929;1136741
56968;685187
56968;1854924
56968;1912159
57001;685039
57004;66403
57023;1814368
57027;72806
57037;67586
57128;650795
57128;701145
57175;1764744
57175;1846027
57175;1885381
57197;543825
57203;73015
57231;665376
57255;73921
